Order_ID,Order_Date,Region,Category,Sales_Channel,Units_Sold,Unit_Price,Discount_%,Revenue,COGS_per_unit,Total_COGS,Marketing_Spend,Profit,Profit_Margin_%
4530,10-02-2023,Asia,Electronics,Retail,2,292.82,15,497.794,202.5858732,405.1717464,39.66996215,52.95229141,10.64
4531,15-04-2023,MEA,Home,Marketplace,8,263.94,15,1794.792,158.8585426,1270.868341,323.5357059,200.387953,11.16
4532,12-07-2023,Asia,Home,Marketplace,2,209.06,20,334.496,133.2505919,266.5011838,50.76957803,17.22523821,5.15
4533,05-02-2024,North America,Sports,Marketplace,8,410.87,5,3122.612,316.810944,2534.487552,284.7001082,303.4243396,9.72
4534,05-10-2023,North America,Home,Marketplace,7,99.21,30,486.129,55.31086561,387.1760593,92.95510917,5.997831531,1.23
4535,20-12-2023,Europe,Home,Online,3,37.55,0,112.65,16.54969261,49.64907782,8.037852397,54.96306978,48.79
4536,18-01-2025,MEA,Sports,Online,4,474.47,5,1802.986,251.6259108,1006.503643,211.3633526,585.1190044,32.45
4537,02-01-2025,MEA,Sports,Marketplace,7,11.85,15,70.5075,6.708049018,46.95634312,7.716287328,15.83486955,22.46
4538,02-08-2024,Asia,Beauty,Marketplace,4,488.65,30,1368.22,248.813518,995.254072,210.1558318,162.8100962,11.9
4539,09-12-2024,Europe,Clothing,Online,9,367.14,10,2973.834,224.5387715,2020.848944,199.0028593,753.9821968,25.35
4540,13-09-2023,MEA,Clothing,Retail,7,170.96,20,957.376,89.23140093,624.6198065,140.5171661,192.2390273,20.08
4541,12-10-2024,North America,Beauty,Retail,1,351.93,0,351.93,155.2967966,155.2967966,41.91217187,154.7210315,43.96
4542,22-10-2024,Asia,Clothing,Marketplace,1,410.76,0,410.76,195.2044091,195.2044091,37.48325672,178.0723342,43.35
4543,09-04-2023,South America,Home,Retail,4,130.23,0,520.92,99.9205867,399.6823468,61.99002763,59.24762558,11.37
4544,10-08-2024,North America,Beauty,Marketplace,9,387.74,10,3140.694,252.7437637,2274.693873,409.9817601,456.0183667,14.52
4545,09-10-2023,Europe,Beauty,Marketplace,4,404.14,15,1374.076,212.4658893,849.8635571,138.0140681,386.1983748,28.11
4546,07-02-2024,MEA,Clothing,Marketplace,5,132.18,15,561.765,72.27168387,361.3584193,30.49792443,169.9086562,30.25
4547,19-04-2023,North America,Electronics,Online,1,30.54,5,29.013,18.24316882,18.24316882,4.618815106,6.151016072,21.2
4548,30-11-2024,South America,Clothing,Retail,2,110.02,30,154.028,73.63110652,147.262213,7.680110523,-0.914323557,-0.59
4549,18-07-2023,South America,Electronics,Online,4,108.32,5,411.616,68.55269027,274.2107611,84.72363916,52.68159977,12.8
4550,30-10-2023,Europe,Beauty,Retail,4,41.97,15,142.698,32.44613612,129.7845445,7.223812023,5.689643517,3.99
4551,23-11-2023,North America,Electronics,Online,6,365.74,0,2194.44,237.8405503,1427.043302,301.0180708,466.3786272,21.25
4552,03-06-2023,Asia,Home,Online,6,196.19,10,1059.426,149.9513114,899.7078683,146.4331441,13.28498759,1.25
4553,05-07-2024,North America,Sports,Marketplace,8,443.35,15,3014.78,178.3029844,1426.423875,402.262847,1186.093278,39.34
4554,06-10-2024,South America,Electronics,Marketplace,9,133.56,10,1081.836,101.0012492,909.0112431,60.50295867,112.3217983,10.38
4555,09-02-2024,Europe,Sports,Online,1,232.08,20,185.664,159.8064436,159.8064436,17.95182256,7.905733805,4.26
4556,06-04-2024,Europe,Home,Retail,1,323.12,0,323.12,151.5036596,151.5036596,20.66033871,150.9560017,46.72
4557,12-05-2023,Asia,Sports,Retail,6,439.96,20,2111.808,222.2744828,1333.646897,236.2616323,541.899471,25.66
4558,01-03-2025,Europe,Home,Marketplace,4,267.06,15,908.004,164.8091354,659.2365414,81.30751773,167.4599409,18.44
4559,25-03-2023,Europe,Sports,Marketplace,4,193.03,5,733.514,86.85872485,347.4348994,52.54105558,333.538045,45.47
4560,03-02-2024,Europe,Sports,Retail,1,434.84,15,369.614,310.5398153,310.5398153,15.5985863,43.47559845,11.76
4561,23-01-2025,Europe,Clothing,Retail,9,162.02,20,1166.544,116.0823959,1044.741563,164.3256641,-42.52322742,-3.65
4562,19-09-2024,Europe,Electronics,Retail,3,48.92,10,132.084,25.45696981,76.37090943,20.68247665,35.03061392,26.52
4563,19-04-2023,South America,Sports,Marketplace,5,228.07,30,798.245,97.59726573,487.9863286,124.1185555,186.1401159,23.32
4564,09-08-2023,North America,Beauty,Retail,1,394.7,30,276.29,313.9992369,313.9992369,24.73499793,-62.44423479,-22.6
4565,06-07-2024,MEA,Clothing,Marketplace,8,25.08,15,170.544,12.54731212,100.3784969,11.64843511,58.51706796,34.31
4566,03-01-2024,Europe,Electronics,Online,3,297.08,5,846.678,126.8601297,380.580389,123.2076286,342.8899825,40.5
4567,27-05-2023,MEA,Clothing,Online,1,301.29,20,241.032,160.282057,160.282057,34.30317053,46.44677242,19.27
4568,22-04-2023,MEA,Electronics,Online,6,464.99,15,2371.449,366.2267308,2197.360385,321.5156855,-147.42707,-6.22
4569,06-09-2024,South America,Home,Retail,1,150.37,20,120.296,107.8410101,107.8410101,10.27284891,2.182141036,1.81
4570,11-07-2024,Europe,Sports,Marketplace,3,146.63,20,351.912,86.8244958,260.4734874,43.81762555,47.62088706,13.53
4571,08-05-2024,MEA,Beauty,Retail,5,225.84,0,1129.2,117.918329,589.5916449,55.08427926,484.5240759,42.91
4572,19-05-2024,Europe,Clothing,Marketplace,4,184.89,30,517.692,105.2620258,421.0481033,28.85832096,67.78557575,13.09
4573,19-04-2024,Asia,Clothing,Retail,7,370.81,30,1816.969,150.8997365,1056.298155,86.62442233,674.0464223,37.1
4574,28-09-2023,Asia,Clothing,Online,6,324.46,10,1752.084,223.0169946,1338.101967,168.1995847,245.782448,14.03
4575,25-02-2024,Asia,Clothing,Marketplace,3,381.87,0,1145.61,167.9684632,503.9053896,105.0645098,536.6401006,46.84
4576,07-12-2024,MEA,Sports,Retail,8,411.82,30,2306.192,250.228022,2001.824176,139.1438968,165.2239275,7.16
4577,02-01-2024,Asia,Electronics,Marketplace,8,462.26,20,2958.464,289.5310137,2316.248109,259.7161791,382.4997117,12.93
4578,07-10-2023,South America,Sports,Marketplace,2,221.16,5,420.204,88.61348419,177.2269684,32.72364262,210.253389,50.04
4579,10-10-2023,South America,Home,Retail,7,492.5,5,3275.125,390.0360893,2730.252625,190.2493622,354.6230126,10.83
4580,09-02-2023,MEA,Sports,Retail,1,115.67,0,115.67,60.247369,60.247369,8.693516537,46.72911447,40.4
4581,08-07-2023,Europe,Sports,Marketplace,2,360.04,5,684.076,155.1375277,310.2750555,74.99312746,298.8078171,43.68
4582,13-06-2023,North America,Home,Marketplace,8,271.66,20,1738.624,201.5052783,1612.042226,281.0312115,-154.4494379,-8.88
4583,19-06-2024,Europe,Sports,Online,1,410.28,15,348.738,189.0492458,189.0492458,80.90686367,78.78189057,22.59
4584,19-06-2024,Europe,Electronics,Marketplace,2,243.62,20,389.792,99.87982811,199.7596562,73.22039893,116.8119448,29.97
4585,04-01-2023,Europe,Beauty,Online,1,394.13,30,275.891,235.640975,235.640975,40.1885125,0.061512482,0.02
4586,17-10-2023,Europe,Home,Online,5,465.78,15,1979.565,210.5170935,1052.585467,283.1611664,643.8183663,32.52
4587,08-03-2024,North America,Clothing,Online,7,368.82,5,2452.653,292.4629101,2047.240371,202.6519775,202.7606515,8.27
4588,15-04-2024,Asia,Electronics,Marketplace,6,390.29,10,2107.566,157.7413216,946.4479295,412.5792677,748.5388027,35.52
4589,30-06-2023,Europe,Beauty,Online,6,42.92,10,231.768,18.04695601,108.281736,45.61602233,77.87024164,33.6
4590,05-09-2023,South America,Electronics,Marketplace,6,110.43,20,530.064,80.97981936,485.8789162,93.89301337,-49.70792955,-9.38
4591,19-09-2024,MEA,Electronics,Marketplace,8,487.41,20,3119.424,241.7069497,1933.655597,265.5395638,920.2288389,29.5
4592,06-10-2023,MEA,Clothing,Retail,5,349.66,5,1660.885,267.3635683,1336.817842,146.3743234,177.6928351,10.7
4593,03-08-2024,South America,Beauty,Marketplace,7,285.11,10,1796.193,149.5273141,1046.691199,117.4652125,632.0365886,35.19
4594,11-09-2023,Europe,Electronics,Marketplace,3,189.82,10,512.514,81.22645715,243.6793715,97.95268318,170.8819454,33.34
4595,30-06-2023,North America,Clothing,Online,9,31.75,20,228.6,12.83451585,115.5106426,25.47730071,87.61205666,38.33
4596,11-11-2024,Asia,Home,Marketplace,3,190.88,30,400.848,97.92657674,293.7797302,55.87879818,51.1894716,12.77
4597,23-05-2024,MEA,Clothing,Marketplace,6,254.47,10,1374.138,150.0080878,900.0485269,100.0825989,374.0068742,27.22
4598,30-01-2025,Asia,Sports,Retail,3,113.62,20,272.688,45.49418021,136.4825406,37.17708171,99.02837766,36.32
4599,30-11-2024,North America,Clothing,Retail,1,94.84,0,94.84,59.98088284,59.98088284,5.914351389,28.94476578,30.52
4600,19-07-2024,MEA,Clothing,Online,1,259.12,10,233.208,138.2313532,138.2313532,47.96836471,47.00828205,20.16
4601,22-11-2023,Asia,Clothing,Online,3,297.09,15,757.5795,165.2002848,495.6008544,100.2408426,161.7378029,21.35
4602,23-12-2023,North America,Electronics,Retail,4,127.56,5,484.728,64.36223222,257.4489289,52.99572038,174.2833507,35.95
4603,11-10-2024,Asia,Beauty,Retail,2,297.82,20,476.512,182.1520972,364.3041945,34.48281646,77.72498907,16.31
4604,10-11-2024,Europe,Clothing,Marketplace,9,451.17,10,3654.477,221.9977693,1997.979924,666.6367884,989.8602875,27.09
4605,26-01-2024,North America,Clothing,Online,8,241.85,10,1741.32,109.7826886,878.2615089,342.6505414,520.4079497,29.89
4606,06-09-2024,Asia,Sports,Online,3,430.12,30,903.252,325.2820492,975.8461475,111.79488,-184.3890275,-20.41
4607,26-03-2023,Europe,Sports,Marketplace,7,464.36,20,2600.416,258.2872448,1808.010713,358.3493035,434.0559831,16.69
4608,13-11-2023,Europe,Home,Marketplace,4,55.27,15,187.918,23.80877618,95.23510473,13.03178799,79.65110728,42.39
4609,31-07-2023,North America,Home,Online,5,56.95,10,256.275,28.02675235,140.1337617,22.77900653,93.36223173,36.43
4610,29-05-2024,South America,Sports,Retail,4,243.26,0,973.04,127.4626886,509.8507545,101.2363606,361.9528848,37.2
4611,19-01-2024,MEA,Beauty,Retail,9,298.17,5,2549.3535,211.062176,1899.559584,297.947665,351.8462508,13.8
4612,21-11-2024,North America,Home,Marketplace,7,218.68,20,1224.608,89.41873262,625.9311283,163.6257004,435.0511713,35.53
4613,08-12-2023,Europe,Beauty,Online,4,169.96,10,611.856,100.4973132,401.9892529,98.32124519,111.5455019,18.23
4614,25-03-2025,Europe,Sports,Marketplace,8,324.09,30,1814.904,182.487623,1459.900984,292.8230019,62.18001386,3.43
4615,07-02-2023,North America,Home,Retail,2,11.02,30,15.428,8.67670897,17.35341794,2.287801114,-4.213219054,-27.31
4616,25-05-2024,South America,Clothing,Retail,7,484.36,5,3220.994,228.6324532,1600.427172,278.6536842,1341.913144,41.66
4617,24-02-2024,MEA,Sports,Marketplace,1,123.72,20,98.976,80.56006749,80.56006749,12.92032648,5.495606036,5.55
4618,20-01-2025,Asia,Home,Retail,8,459.38,20,2940.032,220.906082,1767.248656,432.6635709,740.1197729,25.17
4619,18-06-2023,North America,Beauty,Online,6,63.42,20,304.416,39.28037067,235.682224,43.70505327,25.02872271,8.22
4620,09-12-2023,MEA,Beauty,Marketplace,5,126.66,15,538.305,78.78572361,393.9286181,62.85913635,81.51724559,15.14
4621,02-11-2023,MEA,Home,Marketplace,9,125.09,0,1125.81,53.80604898,484.2544408,185.7329461,455.8226131,40.49
4622,25-06-2024,Europe,Beauty,Marketplace,9,498.11,30,3138.093,290.1891817,2611.702635,569.8625283,-43.47216327,-1.39
4623,02-12-2024,Asia,Home,Retail,3,12.25,20,29.4,7.159664929,21.47899479,3.778507704,4.142497509,14.09
4624,20-06-2024,North America,Home,Online,9,323.42,15,2474.163,170.6540733,1535.886659,193.0401114,745.2362293,30.12
4625,22-04-2023,Europe,Beauty,Marketplace,9,436.15,20,3140.28,222.8130813,2005.317731,375.9406583,759.0216102,24.17
4626,15-02-2024,Europe,Electronics,Marketplace,2,339.41,20,543.056,166.2155902,332.4311803,44.41950634,166.2053133,30.61
4627,25-07-2023,South America,Clothing,Retail,5,187.74,15,797.895,75.54215073,377.7107537,62.30103621,357.8832101,44.85
4628,04-07-2023,MEA,Sports,Online,2,479.57,0,959.14,192.1764142,384.3528284,138.4765977,436.3105738,45.49
4629,17-01-2024,North America,Clothing,Marketplace,1,447.83,5,425.4385,284.7817626,284.7817626,35.40894866,105.2477887,24.74
4630,10-05-2024,North America,Sports,Retail,7,222.64,30,1090.936,115.0126101,805.0882705,111.1795138,174.6682157,16.01
4631,14-01-2024,North America,Sports,Marketplace,4,290.93,10,1047.348,135.9095387,543.6381546,153.4274563,350.2823891,33.44
4632,16-02-2023,Europe,Clothing,Retail,5,484.08,20,1936.32,326.2186473,1631.093237,280.7427771,24.48398636,1.26
4633,09-01-2025,South America,Home,Online,4,491.45,0,1965.8,300.5520603,1202.208241,192.7720709,570.8196881,29.04
4634,04-07-2024,Asia,Beauty,Retail,6,230.41,30,967.722,176.4902146,1058.941288,74.77375349,-165.9930413,-17.15
4635,11-06-2024,Europe,Electronics,Marketplace,2,425.2,10,765.36,311.4193607,622.8387213,84.85551843,57.66576025,7.53
4636,18-05-2024,Asia,Electronics,Marketplace,8,157.97,20,1011.008,109.1085641,872.868513,84.60318707,53.53629991,5.3
4637,22-01-2023,South America,Electronics,Retail,4,192.19,10,691.884,86.60711454,346.4284582,55.24334547,290.2121964,41.95
4638,01-08-2023,MEA,Clothing,Online,8,90.76,15,617.168,60.48568558,483.8854846,135.1617013,-1.879185895,-0.3
4639,06-11-2023,North America,Clothing,Online,3,112.5,30,236.25,76.22668993,228.6800698,20.07129503,-12.50136483,-5.29
4640,22-10-2024,Asia,Home,Marketplace,5,331.87,0,1659.35,234.0788747,1170.394373,193.4173854,295.5382413,17.81
4641,22-01-2025,Europe,Electronics,Marketplace,3,260.28,0,780.84,131.5072741,394.5218224,75.46431801,310.8538596,39.81
4642,29-09-2023,Asia,Home,Retail,7,123.25,30,603.925,80.86666693,566.0666685,29.74920455,8.109126935,1.34
4643,24-07-2024,MEA,Electronics,Retail,3,207.43,5,591.1755,134.2718002,402.8154007,30.46625274,157.8938465,26.71
4644,09-03-2025,North America,Clothing,Retail,8,192.86,5,1465.736,106.8683585,854.9468679,196.6806492,414.1084829,28.25
4645,21-07-2023,Asia,Beauty,Online,9,493.81,10,3999.861,328.5825528,2957.242975,853.6501085,188.9679164,4.72
4646,01-02-2023,MEA,Beauty,Online,2,428.25,15,728.025,186.1509497,372.3018993,140.8388883,214.8842124,29.52
4647,18-03-2024,Europe,Beauty,Marketplace,3,200.1,10,540.27,131.5461419,394.6384257,70.71289218,74.91868215,13.87
4648,11-06-2023,South America,Beauty,Marketplace,7,457.82,20,2563.792,294.1064219,2058.744953,425.3303233,79.71672334,3.11
4649,05-02-2025,Europe,Sports,Marketplace,5,177.89,0,889.45,86.14319032,430.7159516,64.75406235,393.979986,44.29
4650,11-09-2023,North America,Electronics,Retail,7,337.27,10,2124.801,245.291563,1717.040941,283.9248169,123.8352422,5.83
4651,04-06-2024,Europe,Beauty,Online,2,483.66,10,870.588,362.6316301,725.2632603,118.5963199,26.72841983,3.07
4652,12-10-2024,Europe,Sports,Marketplace,4,201.24,30,563.472,97.43911582,389.7564633,91.59086921,82.12466751,14.57
4653,24-04-2024,Europe,Sports,Marketplace,1,343.14,0,343.14,147.6821146,147.6821146,28.87948908,166.5783963,48.55
4654,10-01-2023,Europe,Sports,Marketplace,5,155,0,775,99.42167874,497.1083937,135.5331727,142.3584336,18.37
4655,26-12-2024,North America,Home,Marketplace,8,140.49,5,1067.724,83.16544535,665.3235628,144.3749506,258.0254866,24.17
4656,19-05-2024,MEA,Home,Marketplace,1,291.34,5,276.773,166.3661211,166.3661211,14.14327371,96.26360519,34.78
4657,23-02-2025,Asia,Sports,Marketplace,7,489.84,0,3428.88,345.0449282,2415.314497,438.5197211,575.0457818,16.77
4658,13-07-2024,South America,Beauty,Online,7,232.04,10,1461.852,182.8162075,1279.713453,169.356002,12.7825452,0.87
4659,11-03-2024,Asia,Electronics,Marketplace,7,469.44,20,2628.864,277.4697826,1942.288478,154.1178862,532.4576358,20.25
4660,21-04-2023,Asia,Clothing,Online,1,458.04,10,412.236,184.3437089,184.3437089,57.92564083,169.9666503,41.23
4661,02-06-2023,South America,Home,Retail,3,134.34,20,322.416,85.77701074,257.3310322,24.94739539,40.13757239,12.45
4662,26-09-2024,North America,Beauty,Online,2,206.89,0,413.78,136.8755997,273.7511994,40.04986116,99.97893941,24.16
4663,12-04-2023,South America,Beauty,Retail,5,325.22,30,1138.27,237.8032454,1189.016227,93.21821221,-143.9644392,-12.65
4664,22-01-2025,North America,Clothing,Online,2,263.84,20,422.144,126.5806152,253.1612303,38.97625956,130.0065101,30.8
4665,10-07-2023,Asia,Clothing,Online,5,57.02,5,270.845,34.76686467,173.8343233,30.86716758,66.14350909,24.42
4666,29-12-2024,North America,Beauty,Marketplace,5,496.91,30,1739.185,287.6376455,1438.188228,117.0474227,183.9493496,10.58
4667,16-07-2024,MEA,Clothing,Online,4,378.8,0,1515.2,252.1960187,1008.784075,113.9070786,392.5088467,25.9
4668,14-03-2025,South America,Beauty,Online,7,224.47,15,1335.5965,95.5293198,668.7052386,298.911167,367.9800943,27.55
4669,22-03-2023,MEA,Clothing,Marketplace,6,312.9,20,1501.92,235.8030585,1414.818351,278.4783018,-191.376653,-12.74
4670,03-05-2024,Asia,Clothing,Retail,2,52.91,20,84.656,31.9821353,63.96427061,11.79771297,8.894016422,10.51
4671,29-03-2023,South America,Beauty,Marketplace,4,252.7,30,707.56,189.7317536,758.9270143,59.82337025,-111.1903846,-15.71
4672,13-07-2023,Asia,Sports,Marketplace,7,466.11,15,2773.3545,249.8791718,1749.154203,440.6405236,583.5597737,21.04
4673,14-04-2023,MEA,Beauty,Marketplace,9,449.33,15,3437.3745,297.1908547,2674.717692,475.9279419,286.728866,8.34
4674,21-02-2025,Asia,Electronics,Retail,9,175.32,0,1577.88,137.2212213,1234.990991,72.81602145,270.0729871,17.12
4675,06-04-2023,South America,Clothing,Online,3,270.37,30,567.777,210.1725727,630.5177182,126.0041578,-188.7448759,-33.24
4676,27-02-2024,South America,Home,Online,1,351.72,10,316.548,273.5119284,273.5119284,75.85654207,-32.82047043,-10.37
4677,17-07-2023,Asia,Clothing,Marketplace,9,176.6,15,1350.99,73.67376481,663.0638833,211.1708366,476.7552801,35.29
4678,01-01-2023,South America,Electronics,Marketplace,8,41.79,20,267.456,23.45281547,187.6225238,22.66052313,57.17295309,21.38
4679,11-02-2024,South America,Home,Online,7,257.67,15,1533.1365,109.3326026,765.3282185,244.9855953,522.8226862,34.1
4680,13-01-2024,Asia,Home,Online,6,304.8,0,1828.8,159.6514375,957.9086248,145.7343078,725.1570674,39.65
4681,16-06-2023,MEA,Beauty,Online,7,12.86,0,90.02,6.042029721,42.29420805,10.24249896,37.48329299,41.64
4682,23-05-2024,South America,Sports,Retail,9,56.83,20,409.176,36.82896392,331.4606753,51.58511388,26.1302108,6.39
4683,29-09-2024,South America,Beauty,Retail,6,111.57,20,535.536,79.47113924,476.8268354,40.7697708,17.93939377,3.35
4684,09-11-2023,South America,Home,Marketplace,3,180.55,20,433.32,109.2939178,327.8817535,31.2340894,74.2041571,17.12
4685,15-08-2024,South America,Home,Retail,3,275.12,10,742.824,197.5882208,592.7646623,30.37893311,119.6804046,16.11
4686,22-02-2024,Asia,Sports,Marketplace,4,153.98,20,492.736,62.38119656,249.5247863,66.95156862,176.2596451,35.77
4687,01-02-2025,MEA,Clothing,Online,8,145.33,30,813.848,105.827932,846.6234562,190.7339822,-223.5094384,-27.46
4688,11-11-2024,MEA,Sports,Online,9,435.98,0,3923.82,205.4965963,1849.469367,577.3663434,1496.98429,38.15
4689,21-04-2024,North America,Beauty,Marketplace,8,81.07,0,648.56,47.37522941,379.0018353,53.11174003,216.4464247,33.37
4690,14-03-2023,South America,Clothing,Online,2,252.78,15,429.726,145.8627168,291.7254336,61.61858481,76.3819816,17.77
4691,21-05-2023,South America,Beauty,Marketplace,4,476.88,20,1526.016,357.3081635,1429.232654,214.1192087,-117.3358627,-7.69
4692,04-08-2024,North America,Sports,Marketplace,4,316.26,10,1138.536,248.704226,994.8169042,193.7848017,-50.06570589,-4.4
4693,19-09-2023,MEA,Clothing,Marketplace,2,361.43,30,506.002,181.4553484,362.9106967,59.65854236,83.43276089,16.49
4694,06-12-2023,Europe,Sports,Retail,8,221.31,5,1681.956,94.49168369,755.9334695,102.1859715,823.8365589,48.98
4695,04-11-2023,Europe,Electronics,Marketplace,3,19.77,15,50.4135,13.05232626,39.15697877,3.942410938,7.314110295,14.51
4696,02-09-2023,MEA,Home,Marketplace,2,326.6,30,457.24,196.3310943,392.6621885,84.57060856,-19.99279707,-4.37
4697,29-05-2024,South America,Clothing,Marketplace,7,319.64,10,2013.732,200.1847966,1401.293576,172.0457777,440.392646,21.87
4698,03-12-2023,Europe,Home,Retail,1,64.11,20,51.288,26.83055334,26.83055334,6.532148155,17.92529851,34.95
4699,28-07-2024,Asia,Electronics,Online,6,236.46,10,1276.884,167.9159042,1007.495425,138.4279909,130.9605841,10.26
4700,14-07-2024,Asia,Clothing,Retail,3,458.51,5,1306.7535,226.0185457,678.0556372,165.2617793,463.4360835,35.46
4701,17-03-2023,North America,Home,Marketplace,3,110.49,30,232.029,58.99886597,176.9965979,14.32884868,40.70355341,17.54
4702,24-06-2023,MEA,Home,Retail,5,235.94,10,1061.73,115.92711,579.6355499,68.89265067,413.2017994,38.92
4703,19-04-2023,MEA,Clothing,Online,3,235.94,5,672.429,183.6504639,550.9513916,89.8138081,31.66380035,4.71
4704,02-07-2023,Europe,Home,Online,4,407.27,5,1547.626,190.3941337,761.5765348,236.4106808,549.6387845,35.51
4705,11-07-2023,South America,Home,Marketplace,3,414.04,30,869.484,286.8997442,860.6992325,89.50699521,-80.72222772,-9.28
4706,06-03-2023,MEA,Clothing,Online,7,382.04,5,2540.566,190.3701185,1332.590829,414.7040549,793.2711158,31.22
4707,18-04-2024,Europe,Home,Retail,3,189.07,30,397.047,107.763821,323.2914629,31.3843341,42.37120304,10.67
4708,21-02-2025,Europe,Home,Retail,4,45.3,10,163.08,36.16864121,144.6745649,19.79997879,-1.39454365,-0.86
4709,10-04-2023,MEA,Beauty,Online,2,181.25,20,290,79.79181396,159.5836279,44.08500752,86.33136456,29.77
4710,27-06-2024,Europe,Beauty,Marketplace,2,343.1,0,686.2,258.1977409,516.3954817,106.8868975,62.9176208,9.17
4711,08-05-2023,North America,Electronics,Marketplace,9,354.35,0,3189.15,275.8331123,2482.498011,365.6259831,341.0260062,10.69
4712,27-03-2024,North America,Beauty,Retail,1,482.85,10,434.565,327.9956197,327.9956197,63.09015385,43.47922641,10.01
4713,04-01-2024,MEA,Beauty,Online,1,232.28,20,185.824,93.83760697,93.83760697,23.93113927,68.05525375,36.62
4714,12-02-2023,South America,Electronics,Retail,1,319.89,0,319.89,232.9821036,232.9821036,24.62386554,62.28403084,19.47
4715,23-02-2024,North America,Home,Retail,3,274.2,5,781.47,206.447585,619.3427551,83.50022747,78.62701747,10.06
4716,02-05-2024,North America,Home,Retail,2,83.8,10,150.84,66.40091294,132.8018259,15.25002876,2.788145367,1.85
4717,19-03-2023,MEA,Beauty,Marketplace,3,235.99,10,637.173,173.6240493,520.872148,81.37636556,34.92448647,5.48
4718,11-03-2025,Asia,Electronics,Online,5,276.97,15,1177.1225,160.1536889,800.7684447,239.3130257,137.0410296,11.64
4719,27-09-2023,Europe,Home,Online,9,475.87,15,3640.4055,321.4310887,2892.879798,604.1158949,143.4098071,3.94
4720,04-11-2024,North America,Sports,Marketplace,2,189.6,15,322.32,112.6321463,225.2642927,58.91681441,38.1388929,11.83
4721,01-12-2024,Asia,Clothing,Retail,1,490.25,30,343.175,265.3268983,265.3268983,39.22203287,38.62606879,11.26
4722,28-01-2025,South America,Clothing,Retail,6,275.73,20,1323.504,179.3818308,1076.290985,56.38674612,190.8262692,14.42
4723,28-12-2024,Asia,Clothing,Marketplace,3,128.81,10,347.787,91.18884662,273.5665399,62.79608393,11.42437621,3.28
4724,11-11-2023,MEA,Beauty,Online,7,103.92,15,618.324,68.0011239,476.0078673,130.5660432,11.7500895,1.9
4725,17-06-2023,South America,Clothing,Marketplace,6,79.43,10,428.922,58.0340479,348.2042874,24.58901743,56.12869519,13.09
4726,05-12-2023,South America,Clothing,Online,7,231.94,5,1542.401,109.1393646,763.9755525,127.3270574,651.0983901,42.21
4727,12-07-2023,Asia,Sports,Online,5,20.74,15,88.145,11.39617,56.98085,14.1159001,17.0482499,19.34
4728,28-03-2024,MEA,Home,Online,1,228.07,10,205.263,119.7445785,119.7445785,13.89906839,71.61935308,34.89
4729,10-10-2023,North America,Sports,Retail,3,494.32,20,1186.368,236.1123711,708.3371132,105.9903039,372.0405829,31.36
4730,02-12-2023,Asia,Beauty,Retail,3,338.35,30,710.535,195.3192135,585.9576404,111.5847454,12.99261418,1.83
4731,25-01-2024,North America,Clothing,Marketplace,7,382.3,20,2140.88,297.8687197,2085.081038,162.5279505,-106.7289885,-4.99
4732,08-06-2024,Asia,Home,Marketplace,3,68.31,20,163.944,42.02453856,126.0736157,13.26542605,24.60495827,15.01
4733,28-08-2023,North America,Clothing,Retail,5,241.82,15,1027.735,124.4313709,622.1568546,124.5222285,281.055917,27.35
4734,27-04-2024,Asia,Clothing,Marketplace,4,150.25,20,480.8,81.37904316,325.5161726,27.21170844,128.0721189,26.64
4735,20-10-2024,South America,Beauty,Retail,4,448.11,30,1254.708,289.1341429,1156.536571,173.7548991,-75.58347056,-6.02
4736,16-12-2024,Europe,Clothing,Retail,7,98.83,0,691.81,53.4767842,374.3374894,44.195409,273.2771016,39.5
4737,14-08-2024,South America,Electronics,Online,1,234.78,30,164.346,144.4692174,144.4692174,25.58534412,-5.70856156,-3.47
4738,08-07-2024,North America,Home,Online,7,298.14,5,1982.631,151.9512123,1063.658486,207.7348598,711.2376544,35.87
4739,02-04-2024,MEA,Home,Retail,8,261.88,30,1466.528,140.9889925,1127.91194,174.6133771,164.0026829,11.18
4740,30-03-2023,South America,Electronics,Online,3,416.82,10,1125.414,284.3925944,853.1777833,186.479858,85.75635863,7.62
4741,21-10-2024,Europe,Beauty,Retail,3,123.41,0,370.23,78.22310031,234.6693009,56.85724591,78.70345315,21.26
4742,05-04-2023,North America,Clothing,Online,4,194.92,15,662.728,85.25698376,341.027935,92.91985756,228.7802074,34.52
4743,27-03-2024,South America,Clothing,Marketplace,6,398.12,10,2149.848,314.2253697,1885.352218,389.6209182,-125.1251365,-5.82
4744,03-03-2024,Asia,Home,Marketplace,7,268.75,30,1316.875,112.8037192,789.6260345,179.5865571,347.6624083,26.4
4745,31-05-2023,MEA,Beauty,Retail,1,207.04,10,186.336,89.68472362,89.68472362,27.90111753,68.75015885,36.9
4746,28-05-2024,North America,Beauty,Retail,4,24.43,20,78.176,16.62594447,66.50377787,5.864657799,5.807564328,7.43
4747,11-01-2024,South America,Beauty,Online,7,379.16,10,2388.708,259.0448631,1813.314042,379.7018304,195.6921279,8.19
4748,22-01-2023,North America,Clothing,Online,2,486.37,10,875.466,198.2318701,396.4637402,113.9903442,365.0119155,41.69
4749,09-11-2023,Asia,Beauty,Retail,1,313.94,30,219.758,206.2904637,206.2904637,10.52809552,2.939440798,1.34
